__isKnown,Annotation,CD_MemberList,corum_adjPvalues,corum_gene_overlaps,corum_jaccard_indexes,corum_terms,estimated_size_nm,FINAL ANSWER ROUND 1,GO_cc_adjPvalues,GO_cc_descriptions,GO_cc_gene_overlaps,GO_cc_jaccard_indexes,GO_cc_terms,HCX::interactionNetworkUUID,HCX::memberName,HiDeF_persistence,HPA_adjPvalues,HPA_gene_overlaps,HPA_jaccard_indexes,HPA_terms,img_robustness,label,max_jaccard_index,median_sim,MuSIC_robustness,name,network_edges.MuSIC,network_edges.ppi_img,network_edges.ppi_img.four_edges,ppi_robustness,selected,shared name,CD_MemberList_Size,CCD_frac,member_ct
0,,NTN1 FMNL2 SRP54 UPF2 TRIM26 YTHDC1 CRELD1 GSTM3 TTK TCF4 METAP1 ZSCAN31 RNF187 TRIM44 RPL35 FMR1 RPL28 RPL10L WDR6 EIF4G1 LLGL2 RIOK3 HDLBP NFU1 MRM3 BBX THUMPD3 PRDM10 CCDC9B LAS1L PRKRA ADARB1 SZRD1 SPATS2 KAT7 PRKCZ SRP68 RPS3 ASCC3 ACSF2 RPS15 METTL18 TXLNA SRPK2 NKAPD1 THAP12 SRPK1 MAGEB2 ZNF276 THAP11 SRSF2 EIF2AK2 DLGAP5 ZC3H7B USP16 ZNF800 RP9 TEFM BRPF3 ZC2HC1A PRR3 RPS7 RPS2 SND1 OASL BLM RPL36 SRBD1 TUT7 ZSCAN26 LTV1 TRIM56 STRAP TRIM16 PSRC1 RPL26L1 EME1 SERBP1 RPL26 LARP4 HUWE1 RPL10A RPL17 RBM4B YBX3 RPS14 RPL37A RPL13 RPL14 RPL18 RPL30 RPL5 RPS10 RPS11 RPS8,8.99e-25 | 1.27e-18 | 2.84e-14,RPL35 RPL10A RPL18 RPL37A RPL14 RPS3 RPL17 RPS15 RPS14 RPL5 RPS10 RPS11 RPL13 RPS7 RPL30 RPS2 RPL26 RPL36 RPS8 RPL28 | RPL35 RPL10A RPL18 RPL37A RPL14 RPL17 RPS15 RPS14 RPL5 SRPK1 RPS11 RPL13 RPS7 RPL30 RPS2 RPL26 RPL36 RPS8 RPL28 | RPL35 RPL30 RPL26 RPL14 RPL13 RPL10A RPL18 RPL17 RPL36 RPL37A RPL28 RPL5,0.189 | 0.154 | 0.118,"Ribosome, cytoplasmic | Nop56p-associated pre-rRNA complex | 60S ribosomal subunit, cytoplasmic",159.23177089981792,Cytoplasmic Translation Proteins,3.57e-27 | 3.75e-19 | 4.03e-18 | 6.51e-17 | 3.84e-11,cytosolic ribosome | ribosome | ribosomal subunit | cytosolic large ribosomal subunit | large ribosomal subunit | ,RPL35 RPL26L1 RPL10A RPL18 RPL10L RPL37A RPL14 RPS3 RPL17 RPS15 RPS14 RPL5 RPS10 RPS11 RPL13 RPS7 RPL30 RPS2 RPL26 RPL36 RPS8 RPL28 | RPL35 RPL26L1 RPL10A RPL18 RPL10L RPL37A RPL14 SRP68 RPS3 RPL17 RPS15 RPS14 RPL5 RPS10 EIF2AK2 RPS11 RPL13 RPS7 RPL30 RPS2 RPL26 RPL36 RPS8 RPL28 | RPL35 RPL26L1 RPL10A RPL18 RPL10L RPL37A RPL14 RPS3 RPL17 RPS15 RPS14 RPL5 RPS10 RPS11 RPL13 RPS7 RPL30 RPS2 RPL26 RPL36 RPS8 RPL28 | RPL35 RPL26L1 RPL30 RPL26 RPL14 RPL13 RPL10A RPL18 RPL17 RPL36 RPL10L RPL37A RPL28 RPL5 | RPL35 RPL26L1 RPL30 RPL26 RPL14 RPL13 RPL10A RPL18 RPL17 RPL36 RPL10L RPL37A RPL28 RPL5,0.2 | 0.145 | 0.143 | 0.135 | 0.106,GO:0022626 | GO:0005840 | GO:0044391 | GO:0022625 | GO:0015934,e28b641c-46cd-11ee-828b-005056aecf54,NTN1|FMNL2|SRP54|UPF2|TRIM26|YTHDC1|CRELD1|GSTM3|TTK|TCF4|METAP1|ZSCAN31|RNF187|TRIM44|RPL35|FMR1|RPL28|RPL10L|WDR6|EIF4G1|LLGL2|RIOK3|HDLBP|NFU1|MRM3|BBX|THUMPD3|PRDM10|CCDC9B|LAS1L|PRKRA|ADARB1|SZRD1|SPATS2|KAT7|PRKCZ|SRP68|RPS3|ASCC3|ACSF2|RPS15|METTL18|TXLNA|SRPK2|NKAPD1|THAP12|SRPK1|MAGEB2|ZNF276|THAP11|SRSF2|EIF2AK2|DLGAP5|ZC3H7B|USP16|ZNF800|RP9|TEFM|BRPF3|ZC2HC1A|PRR3|RPS7|RPS2|SND1|OASL|BLM|RPL36|SRBD1|TUT7|ZSCAN26|LTV1|TRIM56|STRAP|TRIM16|PSRC1|RPL26L1|EME1|SERBP1|RPL26|LARP4|HUWE1|RPL10A|RPL17|RBM4B|YBX3|RPS14|RPL37A|RPL13|RPL14|RPL18|RPL30|RPL5|RPS10|RPS11|RPS8,35,,,,,0.0,Cluster3-10,0.2,0.615,0.98,Cluster3-10,https://www.ndexbio.org/viewer/networks/a947c76b-f73e-11ed-aa50-005056ae23aa,https://www.ndexbio.org/viewer/networks/8fe4a1ba-f73b-11ed-aa50-005056ae23aa,https://test.ndexbio.org/viewer/networks/e28b641c-46cd-11ee-828b-005056aecf54,0.0,False,Cluster3-10,95,0.05263157894736842,95
0,,CREB5 FOSL2 ATF7 ATF2 FOSL1 JUN JUNB JUND,,,,,7.872903934455069,AP-1 TF complex,,,,,,567cd13b-46cb-11ee-828b-005056aecf54,CREB5|FOSL2|ATF7|ATF2|FOSL1|JUN|JUNB|JUND,24,,,,,0.0,Cluster2-45,0.0,0.742,1.0,Cluster2-45,https://www.ndexbio.org/viewer/networks/b9b05fcb-f73e-11ed-aa50-005056ae23aa,https://www.ndexbio.org/viewer/networks/c8bfbacb-f73c-11ed-aa50-005056ae23aa,https://test.ndexbio.org/viewer/networks/567cd13b-46cb-11ee-828b-005056aecf54,0.9966666666666668,False,Cluster2-45,8,0.25,8
0,,PJA1 COIL LSM3 PCDH1,,,,,3.3909649551106025,,,,,,,e2845202-46c8-11ee-828b-005056aecf54,PJA1|COIL|LSM3|PCDH1,23,,,,,0.0,Cluster4-54,0.0,0.717,0.0033333333333333,Cluster4-54,https://www.ndexbio.org/viewer/networks/c9cfe02d-f73e-11ed-aa50-005056ae23aa,https://www.ndexbio.org/viewer/networks/f352aa44-f73d-11ed-aa50-005056ae23aa,https://test.ndexbio.org/viewer/networks/e2845202-46c8-11ee-828b-005056aecf54,0.0,False,Cluster4-54,4,0.0,4
0,,IQCA1 PLD1 SNAPC1 TAF1B TRIM44,,,,,4.447217287692397,,,,,,,e949500e-46cd-11ee-828b-005056aecf54,IQCA1|PLD1|SNAPC1|TAF1B|TRIM44,14,,,,,0.0,Cluster2-64,0.0,0.746,0.2366666666666666,Cluster2-64,https://www.ndexbio.org/viewer/networks/a91c71a9-f73e-11ed-aa50-005056ae23aa,https://www.ndexbio.org/viewer/networks/8c767d08-f73b-11ed-aa50-005056ae23aa,https://test.ndexbio.org/viewer/networks/e949500e-46cd-11ee-828b-005056aecf54,0.0,False,Cluster2-64,5,0.0,5
1,,THOC2 ELAVL2 WDR33 MSI1 THOC5 MTMR7 MDP1 THOC7,2.49e-06 | 2.49e-06 | 2.49e-06,THOC2 THOC7 THOC5 | THOC2 THOC7 THOC5 | THOC2 THOC7 THOC5,0.333 | 0.333 | 0.333,hTREX84 complex | THO complex | TREX complex,7.872903934455069,THOC-mediated RNA regulation complex,1.72e-06 | 4.04e-06,THO complex part of transcription export complex | transcription export complex | ,THOC2 THOC7 THOC5 | THOC2 THOC7 THOC5,0.333 | 0.3,GO:0000445 | GO:0000346,5d45447d-46cb-11ee-828b-005056aecf54,THOC2|ELAVL2|WDR33|MSI1|THOC5|MTMR7|MDP1|THOC7,27,,,,,0.0,Cluster2-55,0.333,0.701,0.9766666666666668,Cluster2-55,https://www.ndexbio.org/viewer/networks/b9900689-f73e-11ed-aa50-005056ae23aa,https://www.ndexbio.org/viewer/networks/c57fd209-f73c-11ed-aa50-005056ae23aa,https://test.ndexbio.org/viewer/networks/5d45447d-46cb-11ee-828b-005056aecf54,0.1233333333333333,False,Cluster2-55,8,0.0,8
0,,NUDT8 CPS1 LRWD1 MCEE,,,,,3.3909649551106025,,,,,,,e9437674-46c8-11ee-828b-005056aecf54,NUDT8|CPS1|LRWD1|MCEE,13,,,,,0.0,Cluster4-59,0.0,0.721,0.18,Cluster4-59,https://www.ndexbio.org/viewer/networks/c9b0985b-f73e-11ed-aa50-005056ae23aa,https://www.ndexbio.org/viewer/networks/f01dbe02-f73d-11ed-aa50-005056ae23aa,https://test.ndexbio.org/viewer/networks/e9437674-46c8-11ee-828b-005056aecf54,0.0,False,Cluster4-59,4,0.25,4
1,,BRK1 C12orf57 CDK5RAP1 FBXO38 ZNF843 TOR1B DPCD POLR3B MNS1 TADA2B ZNF446 NAMPT CDYL KIF22 KAT6A TLCD4 MAST3 AK6 NFATC4 NUP43 VPS72 TGIF2 POMP NSL1 ANXA9 MORF4L1 UBR2 FBXL4 LMNA UFC1 TBC1D8 TCP11L2 POLDIP3 ATXN7L3 UBE4A RFXAP ILRUN FHIP2A SMTNL2 WRN SERPINB13 NDC80 SCAND1 TNIP1 SOHLH1 TMEM259 TLE5 CHD5 HAUS6 RALGAPB GCAT USP22 IQUB TAF5L USP43 ZNF217 TCF12 CCDC32 PARN PHLDB3 N4BP2L2 OIP5 EXOSC7 ALMS1 ARMCX5 BORCS7 CRY2 CSTPP1 GNAQ GNB5 IFT57 INTS5 LIMK1 LMTK2 MAGEA4 MAPK14 PLEKHN1 PPP1R16B PRKAA1 SMC4 TAB1 TAB3 TSC22D3,,,,,135.13370927815922,,,,,,,f04f1a70-46cd-11ee-828b-005056aecf54,BRK1|C12orf57|CDK5RAP1|FBXO38|ZNF843|TOR1B|DPCD|POLR3B|MNS1|TADA2B|ZNF446|NAMPT|CDYL|KIF22|KAT6A|TLCD4|MAST3|AK6|NFATC4|NUP43|VPS72|TGIF2|POMP|NSL1|ANXA9|MORF4L1|UBR2|FBXL4|LMNA|UFC1|TBC1D8|TCP11L2|POLDIP3|ATXN7L3|UBE4A|RFXAP|ILRUN|FHIP2A|SMTNL2|WRN|SERPINB13|NDC80|SCAND1|TNIP1|SOHLH1|TMEM259|TLE5|CHD5|HAUS6|RALGAPB|GCAT|USP22|IQUB|TAF5L|USP43|ZNF217|TCF12|CCDC32|PARN|PHLDB3|N4BP2L2|OIP5|EXOSC7|ALMS1|ARMCX5|BORCS7|CRY2|CSTPP1|GNAQ|GNB5|IFT57|INTS5|LIMK1|LMTK2|MAGEA4|MAPK14|PLEKHN1|PPP1R16B|PRKAA1|SMC4|TAB1|TAB3|TSC22D3,24,3.19e-100,BRK1 C12orf57 CDK5RAP1 BORCS7 ARMCX5 ZNF843 TOR1B DPCD POLR3B TAB3 TADA2B MNS1 ZNF446 NAMPT CDYL MAPK14 KIF22 TLCD4 KAT6A MAST3 CRY2 AK6 NFATC4 NUP43 VPS72 MAGEA4 GNAQ POMP NSL1 UBE4A ANXA9 MORF4L1 TSC22D3 ALMS1 FBXL4 LMNA UFC1 TBC1D8 TCP11L2 POLDIP3 PLEKHN1 ATXN7L3 LIMK1 RFXAP PRKAA1 ILRUN FHIP2A IFT57 SMTNL2 CSTPP1 WRN SERPINB13 SCAND1 LMTK2 PPP1R16B SOHLH1 TMEM259 CHD5 HAUS6 RALGAPB SMC4 GCAT USP22 IQUB TAF5L USP43 ZNF217 TCF12 CCDC32 TAB1 GNB5 PHLDB3 PARN OIP5 EXOSC7,0.357,Nuclear speckles,0.9066666666666666,Cluster3-11,0.357,0.645,1.0,Cluster3-11,https://www.ndexbio.org/viewer/networks/a8fbf157-f73e-11ed-aa50-005056ae23aa,https://www.ndexbio.org/viewer/networks/894205f6-f73b-11ed-aa50-005056ae23aa,https://test.ndexbio.org/viewer/networks/f04f1a70-46cd-11ee-828b-005056aecf54,0.0,False,Cluster3-11,83,0.060240963855421686,83
0,,ZKSCAN4 ZSCAN9 ZNF496 ZSCAN18 TGIF1 ZSCAN31,,,,,5.550209794119865,Zinc Finger Transcription Factor Complex or RNA Pol II regulator,,,,,,640b1faf-46cb-11ee-828b-005056aecf54,ZKSCAN4|ZSCAN9|ZNF496|ZSCAN18|TGIF1|ZSCAN31,85,,,,,0.0,Cluster2-56,0.0,0.733,0.95,Cluster2-56,https://www.ndexbio.org/viewer/networks/b96f8637-f73e-11ed-aa50-005056ae23aa,https://www.ndexbio.org/viewer/networks/c242a867-f73c-11ed-aa50-005056ae23aa,https://test.ndexbio.org/viewer/networks/640b1faf-46cb-11ee-828b-005056aecf54,0.6566666666666666,False,Cluster2-56,6,0.0,6
0,,CLDND1 ACOX1 KYAT3 LRCH1 MAPK13,,,,,4.447217287692397,,,,,,,f001b086-46c8-11ee-828b-005056aecf54,CLDND1|ACOX1|KYAT3|LRCH1|MAPK13,13,,,,,0.0,Cluster4-40,0.0,0.717,0.8966666666666666,Cluster4-40,https://www.ndexbio.org/viewer/networks/c98c9599-f73e-11ed-aa50-005056ae23aa,https://www.ndexbio.org/viewer/networks/eceaf4a0-f73d-11ed-aa50-005056ae23aa,https://test.ndexbio.org/viewer/networks/f001b086-46c8-11ee-828b-005056aecf54,0.0,False,Cluster4-40,5,0.0,5
0,,SNW1 PPIG CHTOP SF3B2 PNN UNK SETD2 BCLAF1 RSRC2 ZC3H18 SART1 SF3B4 ZC3H14 BMP2K SRSF11 SRRM2 LUC7L3 GPATCH8 SRSF4 PRPF40A SRSF6 WTAP CDK11A SFSWAP SNRPA CDK11B BRD2 IK RBM25 THRAP3 FNBP4 SF3B1 RBM17 PRPF4B SON BCAS2 CCDC12 CWC25 CWF19L2 PLRG1 PPIE PRPF19 SNRPA1 SNRPB2 SYF2,2.84e-23 | 5.65e-14 | 1.89e-19 | 2.46e-14 | 1.04e-10 | 1.49e-07 | 2.65e-06,SF3B2 PNN SNRPA1 ZC3H18 SART1 SF3B4 PLRG1 SRRM2 SRSF4 PRPF40A SRSF6 BCAS2 CDK11A SNRPB2 SNRPA PRPF19 RBM25 SF3B1 RBM17 | PPIG PPIE PLRG1 BCAS2 SNW1 SNRPA1 SRRM2 SNRPB2 SYF2 PRPF19 CWC25 | SF3B2 SRSF4 PRPF40A SRSF6 SART1 SF3B4 BCAS2 RBM25 SRSF11 SNRPA1 SRRM2 SNRPB2 LUC7L3 SFSWAP SF3B1 RBM17 PRPF19 SNRPA | SF3B2 PNN SART1 PPIE PLRG1 SNW1 SNRPA1 SRRM2 SNRPB2 SYF2 SF3B1 PRPF19 PRPF4B | SF3B2 SF3B4 BCAS2 PLRG1 SNRPA1 SNRPA SF3B1 PRPF19 | SF3B2 SF3B4 SNRPA1 SNRPB2 SF3B1 RBM17 | SF3B2 SART1 SF3B4 SNRPA1 SNRPB2 SF3B1,0.226 | 0.18 | 0.178 | 0.165 | 0.151 | 0.115 | 0.102,"Spliceosome, A complex | Spliceosome, C complex | Spliceosome, E complex | C complex spliceosome | CDC5L complex | 17S U2 snRNP | Spliceosome, B complex",64.22200303298882,Spliceosome A complex,3.03e-22 | 4.65e-25 | 5.15e-16 | 3.55e-12 | 1.83e-09 | 1.07e-08 | 1.07e-08 | 1.25e-08 | 5.85e-08,U2-type spliceosomal complex | spliceosomal complex | catalytic step 2 spliceosome | U2-type catalytic step 2 spliceosome | spliceosomal snRNP complex | precatalytic spliceosome | U2-type precatalytic spliceosome | small nuclear ribonucleoprotein complex | Sm-like protein family complex | ,SF3B2 PRPF40A SART1 SF3B4 PPIE CCDC12 IK PLRG1 BCAS2 SNW1 SNRPA1 SRRM2 SNRPB2 LUC7L3 SYF2 SF3B1 PRPF19 CWC25 | SF3B2 PNN PPIE SNRPA1 CWC25 SART1 SF3B4 PLRG1 SRRM2 LUC7L3 PRPF40A CCDC12 BCAS2 SNW1 SNRPB2 SYF2 SNRPA PRPF19 CWF19L2 IK SF3B1 RBM17 PRPF4B | SF3B2 PNN SART1 PPIE PLRG1 BCAS2 SNW1 SNRPA1 SRRM2 SNRPB2 SYF2 SF3B1 PRPF19 PRPF4B | PPIE PLRG1 BCAS2 SNW1 SNRPA1 SRRM2 SNRPB2 SYF2 PRPF19 | SF3B2 PRPF40A SART1 SF3B4 SNRPA1 SNRPB2 LUC7L3 SNRPA SF3B1 | SF3B2 SART1 SF3B4 IK SNRPA1 SRRM2 SNRPB2 SF3B1 | SF3B2 SART1 SF3B4 IK SNRPA1 SRRM2 SNRPB2 SF3B1 | SF3B2 PRPF40A SART1 SF3B4 SNRPA1 SNRPB2 LUC7L3 SNRPA SF3B1 | SF3B2 PRPF40A SART1 SF3B4 SNRPA1 SNRPB2 LUC7L3 SNRPA SF3B1,0.214 | 0.177 | 0.173 | 0.164 | 0.127 | 0.123 | 0.123 | 0.114 | 0.103,GO:0005684 | GO:0005681 | GO:0071013 | GO:0071007 | GO:0097525 | GO:0071011 | GO:0071005 | GO:0030532 | GO:0120114,f7409982-46cd-11ee-828b-005056aecf54,SNW1|PPIG|CHTOP|SF3B2|PNN|UNK|SETD2|BCLAF1|RSRC2|ZC3H18|SART1|SF3B4|ZC3H14|BMP2K|SRSF11|SRRM2|LUC7L3|GPATCH8|SRSF4|PRPF40A|SRSF6|WTAP|CDK11A|SFSWAP|SNRPA|CDK11B|BRD2|IK|RBM25|THRAP3|FNBP4|SF3B1|RBM17|PRPF4B|SON|BCAS2|CCDC12|CWC25|CWF19L2|PLRG1|PPIE|PRPF19|SNRPA1|SNRPB2|SYF2,25,2.75e-48,PPIG CHTOP SF3B2 PNN UNK SETD2 PPIE BCLAF1 SNRPA1 CWC25 RSRC2 ZC3H18 SART1 SF3B4 ZC3H14 PLRG1 BMP2K SRSF11 SRRM2 LUC7L3 GPATCH8 SRSF4 PRPF40A SRSF6 WTAP BCAS2 CDK11A SNRPB2 SYF2 PRPF19 CWF19L2 CDK11B BRD2 IK RBM25 THRAP3 SF3B1 PRPF4B SON,0.188,Nuclear speckles,0.0,Cluster3-15,0.226,0.751,0.36,Cluster3-15,https://www.ndexbio.org/viewer/networks/a8d29765-f73e-11ed-aa50-005056ae23aa,https://www.ndexbio.org/viewer/networks/85dabf14-f73b-11ed-aa50-005056ae23aa,https://test.ndexbio.org/viewer/networks/f7409982-46cd-11ee-828b-005056aecf54,0.0,False,Cluster3-15,45,0.022222222222222223,45
0,,ARHGAP29 ANKS3 MLLT1 ARK2N ACP1 RNF187,,,,,5.550209794119865,,,,,,,6ace62d1-46cb-11ee-828b-005056aecf54,ARHGAP29|ANKS3|MLLT1|ARK2N|ACP1|RNF187,19,,,,,0.0,Cluster2-58,0.0,0.743,0.0566666666666666,Cluster2-58,https://www.ndexbio.org/viewer/networks/b94f7b15-f73e-11ed-aa50-005056ae23aa,https://www.ndexbio.org/viewer/networks/bf09eb95-f73c-11ed-aa50-005056ae23aa,https://test.ndexbio.org/viewer/networks/6ace62d1-46cb-11ee-828b-005056aecf54,0.0,False,Cluster2-58,6,0.16666666666666666,6
1,,CRELD1 GSTM3 TTK RPL35 RPL28 RPL10L EIF4G1 NFU1 PSRC1 RPL26L1 EME1 SERBP1 RPL26 LARP4 HUWE1 RPL10A RPL17 RBM4B YBX3 RPS14 RPL37A RPL13 RPL14 RPL18 RPL30 RPL5 RPS10 RPS11 RPS8,3.24e-24 | 2.59e-18 | 4.57e-19 | 1.56e-09 | 7.59e-05,RPS10 RPL35 RPL30 RPL26 RPS11 RPL14 RPL13 RPL10A RPL18 RPL17 RPS8 RPS14 RPL37A RPL28 RPL5 | RPL35 RPL30 RPL26 RPL14 RPL13 RPL10A RPL18 RPL17 RPL37A RPL28 RPL5 | RPL35 RPL30 RPL26 RPS11 RPL14 RPL13 RPL10A RPL18 RPL17 RPS8 RPS14 RPL37A RPL28 RPL5 | RPL30 RPL14 RPL13 RPL10A RPL37A RPL28 | RPS10 RPS11 RPS8 RPS14,0.333 | 0.297 | 0.226 | 0.182 | 0.108,"Ribosome, cytoplasmic | 60S ribosomal subunit, cytoplasmic | Nop56p-associated pre-rRNA complex | TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle) | 40S ribosomal subunit, cytoplasmic",37.65356031972128,Translation and ribosome biogenesis proteins,2.41e-28 | 2.03e-22 | 4.87e-17 | 1.09e-21 | 1.93e-20 | 7.40e-05,cytosolic ribosome | cytosolic large ribosomal subunit | large ribosomal subunit | ribosomal subunit | ribosome | cytosolic small ribosomal subunit | ,RPS10 RPL26L1 RPL35 RPL30 RPL26 RPS11 RPL14 RPL13 RPL10A RPL18 RPL17 RPS8 RPS14 RPL10L RPL37A RPL28 RPL5 | RPL35 RPL26L1 RPL30 RPL26 RPL14 RPL13 RPL10A RPL18 RPL17 RPL10L RPL37A RPL28 RPL5 | RPL26L1 RPL35 RPL30 RPL26 RPL14 RPL13 RPL10A RPL18 RPL17 RPL10L RPL37A RPL28 RPL5 | RPS10 RPL26L1 RPL35 RPL30 RPL26 RPS11 RPL14 RPL13 RPL10A RPL18 RPL17 RPS8 RPS14 RPL10L RPL37A RPL28 RPL5 | RPS10 RPL26L1 RPL35 RPL30 RPL26 RPS11 RPL14 RPL13 RPL10A RPL18 RPL17 RPS8 RPS14 RPL10L RPL37A RPL28 RPL5 | RPS10 RPS11 RPS8 RPS14,0.347 | 0.333 | 0.194 | 0.183 | 0.159 | 0.105,GO:0022626 | GO:0022625 | GO:0015934 | GO:0044391 | GO:0005840 | GO:0022627,f6edd868-46c8-11ee-828b-005056aecf54,CRELD1|GSTM3|TTK|RPL35|RPL28|RPL10L|EIF4G1|NFU1|PSRC1|RPL26L1|EME1|SERBP1|RPL26|LARP4|HUWE1|RPL10A|RPL17|RBM4B|YBX3|RPS14|RPL37A|RPL13|RPL14|RPL18|RPL30|RPL5|RPS10|RPS11|RPS8,13,,,,,1.0,Cluster4-7,0.347,0.737,1.0,Cluster4-7,https://www.ndexbio.org/viewer/networks/c96c8a77-f73e-11ed-aa50-005056ae23aa,https://www.ndexbio.org/viewer/networks/e9b56c1e-f73d-11ed-aa50-005056ae23aa,https://test.ndexbio.org/viewer/networks/f6edd868-46c8-11ee-828b-005056aecf54,0.0,False,Cluster4-7,29,0.0,29
0,,LPAR1 AK6 UBE4A PARN EXOSC7 DDX39A HIKESHI,,,,,6.693652129377873,"""Nuclear speckles, maybe splicing?""",,,,,,fe0d0464-46cd-11ee-828b-005056aecf54,LPAR1|AK6|UBE4A|PARN|EXOSC7|DDX39A|HIKESHI,13,,,,,0.0,Cluster3-51,0.0,0.799,1.0,Cluster3-51,https://www.ndexbio.org/viewer/networks/a8ac4ab3-f73e-11ed-aa50-005056ae23aa,https://www.ndexbio.org/viewer/networks/8285a0a2-f73b-11ed-aa50-005056ae23aa,https://test.ndexbio.org/viewer/networks/fe0d0464-46cd-11ee-828b-005056aecf54,0.0,False,Cluster3-51,7,0.14285714285714285,7
0,,ANLN CYLD MVB12A RTKN2,,,,,3.3909649551106025,,,,,,,7186f793-46cb-11ee-828b-005056aecf54,ANLN|CYLD|MVB12A|RTKN2,35,,,,,0.0,Cluster2-67,0.0,0.764,0.8066666666666666,Cluster2-67,https://www.ndexbio.org/viewer/networks/b92ed3b3-f73e-11ed-aa50-005056ae23aa,https://www.ndexbio.org/viewer/networks/bbd32a93-f73c-11ed-aa50-005056ae23aa,https://test.ndexbio.org/viewer/networks/7186f793-46cb-11ee-828b-005056aecf54,0.0533333333333333,False,Cluster2-67,4,0.5,4
1,,DAP3 LRP2 MPS MRPS11 MRPS14 MRPS15 MRPS2 MRPS21 MRPS22 MRPS23 MRPS26 MRPS27 MRPS34 MRPS5 MRPS7 MRPS9,2.50e-35 | 7.37e-28,MRPS15 MRPS14 MRPS5 MRPS26 MRPS11 MRPS2 MRPS9 MRPS21 MRPS22 MRPS23 MRPS27 MRPS7 MRPS34 DAP3 MRPS10 | MRPS15 MRPS14 MRPS5 MRPS26 MRPS11 MRPS2 MRPS9 MRPS21 MRPS22 MRPS23 MRPS27 MRPS7 MRPS34 DAP3 MRPS10,0.75 | 0.341,"28S ribosomal subunit, mitochondrial | 55S ribosome, mitochondrial",18.278754626391127,Mitochondrial Small Ribosomal Subunit Complex,2.61e-36 | 3.07e-31 | 3.65e-28 | 3.06e-24 | 3.75e-23 | 1.07e-20,mitochondrial small ribosomal subunit | small ribosomal subunit | mitochondrial ribosome | ribosomal subunit | ribosome | mitochondrial protein-containing complex | ,MRPS15 MRPS14 MRPS5 MRPS26 MRPS11 MRPS2 MRPS9 MRPS21 MRPS22 MRPS23 MRPS27 MRPS7 MRPS34 DAP3 MRPS10 | MRPS15 MRPS14 MRPS5 MRPS26 MRPS11 MRPS2 MRPS9 MRPS21 MRPS22 MRPS23 MRPS27 MRPS7 MRPS34 DAP3 MRPS10 | MRPS15 MRPS14 MRPS5 MRPS26 MRPS11 MRPS2 MRPS9 MRPS21 MRPS22 MRPS23 MRPS27 MRPS7 MRPS34 DAP3 MRPS10 | MRPS15 MRPS14 MRPS5 MRPS26 MRPS11 MRPS2 MRPS9 MRPS21 MRPS22 MRPS23 MRPS27 MRPS7 MRPS34 DAP3 MRPS10 | MRPS15 MRPS14 MRPS5 MRPS26 MRPS11 MRPS2 MRPS9 MRPS21 MRPS22 MRPS23 MRPS27 MRPS7 MRPS34 DAP3 MRPS10 | MRPS15 MRPS14 MRPS5 MRPS26 MRPS11 MRPS2 MRPS9 MRPS21 MRPS22 MRPS23 MRPS27 MRPS7 MRPS34 DAP3 MRPS10,0.75 | 0.455 | 0.312 | 0.183 | 0.156 | 0.109,GO:0005763 | GO:0015935 | GO:0005761 | GO:0044391 | GO:0005840 | GO:0098798,fdd5e19a-46c8-11ee-828b-005056aecf54,DAP3|LRP2|MPS|MRPS11|MRPS14|MRPS15|MRPS2|MRPS21|MRPS22|MRPS23|MRPS26|MRPS27|MRPS34|MRPS5|MRPS7|MRPS9,13,,,,,0.0,Cluster3-34,0.75,0.789,0.5733333333333334,Cluster3-34,https://www.ndexbio.org/viewer/networks/c948aec5-f73e-11ed-aa50-005056ae23aa,https://www.ndexbio.org/viewer/networks/e66cd0cc-f73d-11ed-aa50-005056ae23aa,https://test.ndexbio.org/viewer/networks/fdd5e19a-46c8-11ee-828b-005056aecf54,1.0,False,Cluster3-34,16,0.3125,16
1,,TADA2A NEUROG3 TADA2B ATXN7L3 USP22 TAF5L TCF12,7.17e-06 | 3.38e-07 | 3.38e-07,TADA2B USP22 ATXN7L3 | TAF5L TADA2B USP22 ATXN7L3 | TAF5L TADA2B USP22 ATXN7L3,0.3 | 0.235 | 0.235,"USP22-SAGA complex | STAGA complex, SPT3-linked | SAGA complex, GCN5-linked",6.693652129377873,SAGA associated transcription regulator complex,1.15e-09 | 8.74e-09 | 6.01e-05,SAGA complex | SAGA-type complex | transcription factor TFTC complex | ,USP22 ATXN7L3 TAF5L TADA2A TADA2B | USP22 ATXN7L3 TAF5L TADA2A TADA2B | TAF5L USP22 ATXN7L3,0.263 | 0.185 | 0.176,GO:0000124 | GO:0070461 | GO:0033276,04ce4bb6-46ce-11ee-828b-005056aecf54,TADA2A|NEUROG3|TADA2B|ATXN7L3|USP22|TAF5L|TCF12,12,,,,,0.0,Cluster3-52,0.3,0.724,0.8666666666666667,Cluster3-52,https://www.ndexbio.org/viewer/networks/a88c1881-f73e-11ed-aa50-005056ae23aa,https://www.ndexbio.org/viewer/networks/7f498870-f73b-11ed-aa50-005056ae23aa,https://test.ndexbio.org/viewer/networks/04ce4bb6-46ce-11ee-828b-005056aecf54,0.0,False,Cluster3-52,7,0.0,7
